path_id,ST
2027,122.231
2028,111.671
2029,117.558
2030,96.5543
2031,131.536
2032,109.095
2033,108.526
2034,124.502
2035,98.8943
2036,135.475
2037,117.933
2038,65.4689
2039,119.43
2040,134.606
2041,134.638
2042,83.8473
2043,111.539
2044,124.753
2045,58.5647
2046,114.221
2047,76.1125
2048,99.5623
2049,92.7108
2050,111.46
2051,97.614
2052,80.2297
2053,94.187
2054,120.445
2055,186.963
2056,105.952
2057,62.0556
2058,124.639
2059,76.9292
2060,91.342
2061,99.1016
2062,96.997
2063,120.794
2064,108.18
2065,117.084
2066,85.711
2067,108.866
2068,110.701
2069,109.437
2070,96.7773
2071,72.3194
2072,87.7251
2073,70.8358
2074,120.439
2075,152.724
2076,84.0404
2077,91.197
2078,117.432
2079,167.671
2080,104.076
2081,107.844
2082,168.137
2083,92.5776
2084,132.873
2085,134.312
2086,138.829
2087,81.0415
2088,137.123
2089,128.231
2090,91.122
2091,120.3
2092,117.264
2093,121.477
2094,127.688
2095,109.833
2096,106.694
2097,103.97
2098,129.039
2099,101.021
2100,93.05
2101,110.51
2102,78.5631
2103,80.4216
2104,105.211
2105,75.7401
2106,118.389
2107,119.588
2108,120.967
2109,125.829
2110,78.1948
2111,97.1272
2112,123.444
2113,84.348
2114,133.341
2115,72.1171
2116,112.848
2117,122.709
2118,132.934
2119,138.253
2120,104.627
2121,160.483
2122,86.0115
2123,78.2675
2124,136.5
2125,142.158
2126,134.125
2127,90.6304
2128,133.23
2129,108.584
2130,117.092
2131,99.8998
2132,75.0647
2133,127.165
2134,107.176
2135,96.0698
2136,121.491
2137,94.2367
2138,103.583
2139,96.5247
2140,130.366
2141,134.866
2142,93.8842
2143,91.9954
2144,116.388
2145,106.929
2146,102.102
2147,139.954
2148,85.9472
2149,115.511
2150,107.055
2151,120.413
2152,117.325
2153,103.91
2154,95.6999
2155,96.9804
2156,178.499
2157,84.6111
2158,148.886
2159,95.2069
2160,120.561
2161,98.7154
2162,85.5582
2163,88.4989
2164,117.373
2165,117.6
2166,96.9872
2167,92.5473
2168,110.503
2169,96.399
2170,82.3066
2171,109.233
2172,118.11
2173,96.1149
2174,94.9833
2175,124.964
2176,95.9013
2177,76.8789
2178,98.3892
2179,77.8441
2180,143.154
2181,92.7127
2182,98.3367
2183,124.315
2184,104.804
2185,113.986
2186,127.531
2187,110.699
2188,100.944
2189,58.8817
2190,109.272
2191,90.4645
2192,100.743
2193,93.7414
2194,100.578
2195,68.4589
2196,153.477
2197,101.428
2198,124.159
2199,122.624
2200,111.139
2201,125.023
2202,84.365
2203,78.8118
2204,96.3075
2205,197.651
2206,128.801
2207,96.9891
2208,126.307
2209,107.028
2210,117.533
2211,113.04
2212,87.1187
2213,96.0237
2214,119.326
2215,108.032
2216,97.3066
2217,96.945
2218,157.506
2219,80.4131
2220,122.381
2221,107.377
2222,126.117
2223,111.711
2224,121.077
2225,93.0821
2226,109.517
2227,113.898
2228,126.392
2229,105.156
2230,109.8
2231,90.1563
2232,84.1531
2233,94.2742
2234,97.0379
2235,84.7975
2236,98.8313
2237,81.4277
2238,142.283
2239,75.2874
2240,76.3725
2241,99.9365
2242,165.804
2243,83.8358
2244,127.067
2245,91.8301
2246,106.234
2247,108.656
2248,95.5094
2249,118.572
2250,93.232
2251,120.188
2252,95.4523
2253,148.678
2254,90.7865
2255,84.2492
2256,124.87
2257,107.294
2258,90.7445
2259,86.7933
2260,105.543
2261,84.4472
2262,103.174
2263,82.3751
2264,157.206
2265,92.62
2266,83.7779
2267,123.446
2268,111.376
2269,119.632
2270,110.065
2271,119.625
2272,78.653
2273,112.471
2274,139.493
2275,102.945
2276,92.7886
2277,94.609
2278,71.7427
2279,119.637
2280,131.446
2281,83.4855
2282,116.109
2283,86.4492
2284,94.3933
2285,148.62
2286,87.8619
2287,136.641
2288,97.6833
2289,106.849
2290,141.936
2291,127.425
2292,98.4159
2293,114.906
2294,115.742
2295,141.863
2296,134.764
2297,138.314
2298,84.3559
2299,100.799
2300,84.4479
2301,71.4481
2302,125.381
2303,133.56
2304,120.426
2305,103.438
2306,98.261
2307,94.3924
2308,84.8244
2309,107.719
2310,117.657
2311,103.767
2312,140.381
2313,78.5886
2314,120.33
2315,93.3777
2316,114.268
2317,88.2659
2318,129.416
2319,110.799
2320,80.0496
2321,122.279
2322,79.5866
2323,135.642
2324,122.509
2325,145.766
2326,107.818
2327,118.467
2328,120.062
2329,81.9788
2330,102.512
2331,87.6104
2332,97.6337
2333,120.418
2334,86.8635
2335,79.9684
2336,94.9716
2337,84.1641
2338,118.567
2339,95.1169
2340,116.079
2341,113.694
2342,97.2869
2343,94.7016
2344,127.195
2345,72.5264
2346,82.3501
2347,85.3965
2348,121.376
2349,93.7844
2350,75.6098
2351,113.676
2352,102.691
2353,93.8328
2354,77.8155
2355,94.0719
2356,104.108
2357,84.9757
2358,96.5809
2359,74.5038
2360,119.299
2361,124.511
2362,90.3899
2363,142.905
2364,88.5161
2365,76.4441
2366,104.661
2367,126.581
2368,99.354
2369,102.719
2370,106.026
2371,114.655
2372,133.769
2373,103.667
2374,130.163
2375,101.623
2376,105.615
2377,116.248
2378,71.1635
2379,90.5917
2380,85.8066
2381,76.4252
2382,91.3294
2383,94.5436
2384,92.6068
2385,89.1325
2386,112.897
2387,59.565
2388,111.126
2389,110.969
2390,95.3117
2391,110.032
2392,92.804
2393,93.3736
2394,131.892
2395,74.0847
2396,109.921
2397,82.2685
2398,105.831
2399,88.8665
2400,69.6145
2401,122.182
2402,116.387
2403,113.499
2404,88.5506
2405,106.733
2406,91.9472
2407,68.4556
2408,92.9028
2409,168.034
2410,90.7899
2411,102.731
2412,101.113
2413,78.0857
2414,107.65
2415,82.9199
2416,161.745
2417,86.9482
2418,116.888
2419,210.283
2420,124.627
2421,123.798
2422,111.628
2423,120.976
2424,93.8525
2425,136.647
2426,81.7208
2427,89.0648
2428,87.8605
2429,174.968
2430,90.4347
2431,102.492
2432,131.507
2433,113.281
2434,83.4115
2435,153.754
2436,80.1395
2437,112.98
2438,99.5865
2439,99.8251
2440,133.132
2441,96.4251
2442,100.602
2443,106.699
2444,105.604
2445,110.897
2446,94.2676
2447,120.124
2448,121.195
2449,104.698
2450,94.7229
2451,90.7029
2452,112.135
2453,84.6307
2454,120.758
2455,101.044
2456,117.09
2457,125.512
2458,92.0263
2459,99.5004
2460,115.171
2461,124.644
2462,140.943
2463,70.8893
2464,116.697
2465,143.176
2466,88.1369
2467,77.1031
2468,107.194
2469,90.3532
2470,115.294
2471,106.029
2472,75.0209
2473,85.7144
2474,116.985
2475,76.4489
2476,103.025
2477,94.2712
2478,92.7067
2479,81.3104
2480,130.919
2481,69.5089
2482,126.027
2483,97.5908
2484,86.8343
2485,101.125
2486,106.817
2487,76.9801
2488,103.69
2489,160.583
2490,97.6566
2491,141.089
2492,70.5043
2493,103.87
2494,107.256
2495,125.467
2496,87.6056
2497,98.5936
2498,85.5212
2499,82.1744
2500,113.728
2501,108.135
2502,116.171
2503,96.1248
2504,94.104
2505,156.944
2506,97.4752
2507,124.223
2508,79.7697
2509,98.2222
2510,109.592
2511,81.0801
2512,115.168
2513,112.727
2514,109.151
2515,124.017
2516,94.2819
2517,101.882
2518,112.446
2519,127.266
2520,80.0541
2521,110.452
2522,167.735
2523,100.366
2524,86.7638
2525,105.391
2526,170.842
2527,85.7516
2528,121.505
2529,77.893
2530,156.889
2531,113.761
2532,100.814
2533,67.899
2534,87.3408
2535,86.8735
2536,105.412
2537,89.6418
2538,130.788
2539,86.2547
2540,122.708
2541,101.018
2542,80.7624
2543,108.587
2544,152.448
2545,111.638
2546,103.321
2547,110.558
2548,74.0356
2549,131.305
2550,81.991
2551,93.4841
2552,115.238
2553,114.809
2554,120.935
2555,91.5094
2556,105.258
2557,91.1534
2558,134.697
2559,119.344
2560,114.897
2561,81.9408
2562,125.142
2563,119.352
2564,164.883
2565,139.621
2566,101.069
2567,144.735
2568,136.667
2569,117.679
2570,73.7138
2571,116.738
2572,92.3066
2573,122.571
2574,78.6099
2575,95.8109
2576,138.618
2577,132.793
2578,75.9584
2579,139.571
2580,113.773
2581,113.164
2582,108.857
2583,103.995
2584,97.9846
2585,82.7901
2586,93.627
2587,116.238
2588,96.992
2589,100.684
2590,98.5528
2591,143.266
2592,102.183
2593,74.4996
2594,123.303
2595,89.174
2596,125.15
2597,124.21
2598,87.0446
2599,146.921
2600,138.28
2601,83.905
2602,85.908
2603,109.793
2604,86.4168
2605,95.97
2606,128.723
2607,111.077
2608,131.843
2609,124.802
2610,93.7297
2611,104.675
2612,97.4844
2613,82.6146
2614,99.6616
2615,140.846
2616,110.815
2617,85.7217
2618,93.487
2619,103.476
2620,108.473
2621,111.478
2622,89.2338
2623,84.3387
2624,129.572
2625,102.361
2626,131.162
2627,79.9244
2628,128.482
2629,84.2976
2630,122.804
2631,111.863
2632,126.68
2633,104.317
2634,110.112
2635,75.376
2636,100.136
2637,126.894
2638,144.157
2639,134.574
2640,119.973
2641,105.857
2642,117.993
2643,86.2833
2644,72.415
2645,106.982
2646,112.015
2647,92.2719
2648,83.9373
2649,146.399
2650,112.926
2651,100.725
2652,125.783
2653,116.866
2654,73.804
2655,97.6703
2656,118.258
2657,85.5122
2658,162.738
2659,77.2677
2660,80.096
2661,100.961
2662,137.823
2663,109.716
2664,94.8687
2665,124.202
2666,81.9029
2667,109.953
2668,118.878
2669,85.6171
2670,112.62
2671,89.8186
2672,93.2068
2673,105.933
2674,78.3727
2675,99.5119
2676,94.1032
2677,94.2367
2678,120.335
2679,148.15
2680,116.715
2681,95.8779
2682,85.1682
2683,123.903
2684,109.785
2685,79.7532
2686,100.459
2687,119.24
2688,117.196
2689,150.964
2690,105.825
2691,132.605
2692,97.1947
2693,78.5804
2694,78.9164
2695,73.2863
2696,67.1555
2697,187.437
2698,87.1037
2699,75.3061
2700,88.3942
2701,94.536
2702,113.795
2703,127.784
2704,113.928
2705,102.933
2706,123.112
2707,135.663
2708,88.283
2709,63.7838
2710,158.485
2711,108.195
2712,92.4828
2713,101.389
2714,99.4005
2715,112.261
2716,96.0402
2717,79.5868
2718,65.6889
2719,92.2926
2720,104.413
2721,97.4242
2722,68.1322
2723,100.052
2724,104.308
2725,114.686
2726,138.319
2727,108.535
2728,154.046
2729,95.7248
2730,104.902
2731,90.156
2732,91.3721
2733,95.187
2734,89.6347
2735,125.372
2736,106.369
2737,99.6796
2738,92.134
2739,100.71
2740,184.22
2741,113.42
2742,89.7935
2743,113.105
2744,73.5982
2745,122.048
2746,109.817
2747,105.895
2748,140.986
2749,85.6507
2750,93.9134
2751,83.0817
2752,114.706
2753,129.577
2754,77.571
2755,82.8614
2756,106.465
2757,79.866
2758,77.509
2759,141.068
2760,115.149
2761,121.868
2762,87.8131
2763,91.9168
2764,129.352
2765,61.9083
2766,114.051
2767,133.596
2768,99.1436
2769,141.093
2770,102.649
2771,79.9532
2772,89.0043
2773,122.027
2774,139.934
2775,101.815
2776,141.889
2777,115.443
2778,100.842
2779,76.8799
2780,100.623
2781,123.745
2782,72.6014
2783,88.0599
2784,101.418
2785,98.2461
2786,122.035
2787,112.011
2788,111.424
2789,153.127
2790,71.8667
2791,112.724
2792,86.3664
2793,118.036
2794,141.944
2795,94.2982
2796,96.2819
2797,96.5507
2798,115.22
2799,90.805
2800,83.4225
2801,116.269
2802,93.3138
2803,92.6873
2804,91.4894
2805,104.214
2806,103.765
2807,76.5924
2808,108.105
2809,111.05
2810,120.97
2811,99.6787
2812,95.5924
2813,138.553
2814,96.3479
2815,153.161
2816,121.548
2817,109.277
2818,87.1433
2819,96.3846
2820,86.9443
2821,140.302
2822,93.8089
2823,80.9647
2824,80.0944
2825,158.704
2826,102.47
2827,107.088
2828,87.3085
2829,109.261
2830,104.415
2831,102.583
2832,125.087
2833,82.706
2834,80.5506
2835,107.3
2836,101.868
2837,112.106
2838,111.885
2839,81.4205
2840,90.9819
2841,125.532
2842,77.0792
2843,103.781
2844,73.9445
2845,126.905
2846,99.1032
2847,87.6976
2848,97.0082
2849,105.871
2850,112.608
2851,112.201
2852,72.8804
2853,81.2267
2854,77.5218
2855,69.5528
2856,103.526
2857,85.091
2858,121.884
2859,69.9708
2860,83.9883
2861,112.664
2862,92.4932
2863,101.833
2864,131.478
2865,108.602
2866,75.7397
2867,110.56
2868,121.39
2869,220.069
2870,78.8873
2871,68.3064
2872,79.0383
2873,85.0357
2874,109.414
2875,149.891
2876,136.971
2877,83.0808
2878,99.2226
2879,94.9542
2880,119.679
2881,117.355
2882,119.39
2883,89.9272
2884,126.288
2885,84.812
2886,74.6695
2887,84.0296
2888,80.5058
2889,157.319
2890,107.325
2891,94.5552
2892,94.3794
2893,99.5093
2894,84.5643
2895,94.9963
2896,93.9834
2897,104.42
2898,104.658
2899,91.0048
2900,60.8678
2901,84.8289
2902,112.292
2903,97.8901
2904,88.2709
2905,160.873
2906,109.834
2907,107.185
2908,154.023
2909,115.526
2910,120.949
2911,77.5508
2912,94.548
2913,79.9109
2914,150.347
2915,113.89
2916,76.5763
2917,118.58
2918,101.39
2919,81.0919
2920,93.4867
2921,87.6108
2922,86.4624
2923,100.277
2924,83.4076
2925,86.1931
2926,101.566
2927,85.7154
2928,100.527
2929,93.806
2930,153.392
2931,109.614
2932,131.134
2933,98.5966
2934,109.689
2935,85.3412
2936,104.105
2937,84.8782
2938,132.202
2939,87.2386
2940,122.24
2941,103.862
2942,96.2254
2943,138.59
2944,105.683
2945,120.665
2946,126.826
2947,98.8567
2948,77.9179
2949,122.973
2950,89.9973
2951,74.5683
2952,107.506
2953,129.691
2954,113.486
2955,121.456
2956,134.269
2957,97.7888
2958,101.588
2959,89.6141
2960,144.986
2961,79.2241
2962,109.825
2963,117.852
2964,112.52
2965,116.324
2966,101.032
2967,122.343
2968,110.416
2969,122.583
2970,105.249
2971,132.648
2972,88.2527
2973,88.172
2974,101.668
2975,98.6001
2976,100.62
2977,113.088
2978,143.595
2979,108.97
2980,145.608
2981,80.544
2982,91.4034
2983,104.476
2984,131.307
2985,154.963
2986,125.653
2987,82.7931
2988,89.457
2989,67.4486
2990,105.71
2991,110.513
2992,92.3161
2993,120.325
2994,129.764
2995,94.0891
2996,96.2246
2997,106.062
2998,73.6671
2999,127.276
3000,80.8211
3001,124.9
3002,88.2067
3003,121.002
3004,87.1615
3005,82.7719
3006,136.975
3007,106.644
3008,118.159
3009,103.74
3010,85.5698
3011,91.2203
3012,108.172
3013,149.771
3014,109.815
3015,103.899
3016,83.452
3017,109.518
3018,105.828
3019,107.118
3020,119.966
3021,116.546
3022,105.264
3023,123.572
3024,91.3604
3025,111.075
3026,86.6581
3027,116.338
3028,117.124
3029,95.4036
3030,119.536
3031,110.437
3032,70.2324
3033,125.922
3034,102.014
3035,138.121
3036,110.862
3037,115.697
3038,96.594
3039,59.6439
3040,91.933
3041,111.266
3042,100.845
3043,110.472
3044,162.169
3045,85.1423
3046,91.6465
3047,120.158
3048,125.964
3049,128.486
3050,99.8842
3051,128.053
3052,82.074
3053,104.503
3054,106.286
3055,142.881
3056,74.3607
3057,80.094
3058,136.818
3059,109.282
3060,106.008
3061,112.385
3062,118.698
3063,108.748
3064,121.366
3065,119.939
3066,103.872
3067,91.6851
3068,117.634
3069,124.885
3070,112.165
3071,78.5555
3072,61.8686
3073,118.993
3074,177.403
3075,108.993
3076,61.9159
3077,87.9553
3078,86.3276
3079,98.3303
3080,141.498
3081,122.613
3082,98.5044
3083,72.7596
3084,137.053
3085,94.3052
3086,96.5944
3087,85.6091
3088,116.043
3089,99.7168
3090,96.9536
3091,69.1352
3092,140.286
3093,102.183
3094,105.079
3095,101.366
3096,135.326
3097,78.5436
3098,88.6701
3099,114.546
3100,72.7686
3101,97.1722
3102,95.7457
3103,105.944
3104,101.946
3105,90.7402
3106,70.0759
3107,140.677
3108,98.5949
3109,106.882
3110,100.08
3111,115.844
3112,74.4437
3113,139.352
3114,96.6356
3115,90.9761
3116,99.5353
3117,77.9289
3118,102.258
3119,87.4472
3120,103.513
3121,82.4911
3122,115.418
3123,112.756
3124,106.938
3125,97.3059
3126,65.6896
3127,81.7999
3128,92.3384
3129,99.1965
3130,126.335
3131,175.843
3132,133.293
3133,76.9604
3134,96.2711
3135,91.6856
3136,126.888
3137,98.229
3138,88.7321
3139,90.9548
3140,96.0899
3141,108.395
3142,66.8464
3143,121.49
3144,95.783
3145,147.577
3146,81.0596
3147,105.602
3148,86.9672
3149,108.317
3150,75.9717
3151,78.3442
3152,133.112
3153,82.1612
3154,78.815
3155,126.392
3156,97.9459
3157,104.924
3158,112.517
3159,111.028
3160,169.071
3161,67.455
3162,103.018
3163,106.488
3164,105.499
3165,97.5199
3166,101.32
3167,86.7784
3168,76.0494
3169,107.704
3170,81.0197
3171,102.965
3172,132.54
3173,107.475
3174,91.4184
3175,104.222
3176,99.2421
3177,97.1793
3178,76.6605
3179,80.3285
3180,70.2559
3181,114.885
3182,83.6165
3183,61.461
3184,122.127
3185,103.17
3186,129.267
3187,95.543
3188,139.154
3189,103.556
3190,57.0903
3191,102.491
3192,115.196
3193,82.9453
3194,80.0729
3195,109.588
3196,121.466
3197,86.1631
3198,110.169
3199,123.68
3200,120.289
3201,117.255
3202,80.7279
3203,87.866
3204,112.109
3205,93.0023
3206,146.661
3207,88.289
3208,102.451
3209,83.3174
3210,85.0037
3211,73.7948
3212,83.6196
3213,82.7929
3214,122.575
3215,104.015
3216,84.1005
3217,118.15
3218,114.998
3219,118.758
3220,151.031
3221,113.332
3222,134.23
3223,85.7783
3224,117.885
3225,105.617
3226,136.101
3227,125.208
3228,127.823
3229,97.5657
3230,115.138
3231,125.835
3232,114.073
3233,86.7788
3234,87.9714
3235,120.423
3236,115.826
3237,104.218
3238,84.8908
3239,107.566
3240,90.7078
3241,89.4378
3242,118.933
3243,99.5456
3244,99.5167
3245,76.5815
3246,105.037
3247,80.1311
3248,91.1045
3249,135.833
3250,134.474
3251,92.1902
3252,117.586
3253,113.713
3254,110.641
3255,103.643
3256,166.979
3257,121.626
3258,124.3
3259,171.879
3260,65.5319
3261,79.9539
3262,88.0856
3263,123.837
3264,110.134
3265,101.02
3266,96.3841
3267,95.0389
3268,116.268
3269,82.6471
3270,137.901
3271,105.165
3272,98.0385
3273,111.343
3274,88.3516
3275,110.418
3276,92.6023
3277,138.956
3278,100.264
3279,138.341
3280,89.7742
3281,109.558
3282,107.292
3283,117.88
3284,106.327
3285,120.389
3286,85.1883
3287,72.3328
3288,102.149
3289,89.0031
3290,117
3291,101.597
3292,119.854
3293,111.115
3294,108.743
3295,134.119
3296,83.3363
3297,124.088
3298,85.6325
3299,143.516
3300,91.1854
3301,115.865
3302,98.9104
3303,102.39
3304,118.58
3305,75.0149
3306,142.803
3307,72.7475
3308,107.94
3309,71.5332
3310,116.531
3311,94.1805
3312,64.0754
3313,97.601
3314,93.7435
3315,147.126
3316,93.9604
3317,120.103
3318,153.333
3319,66.584
3320,120.177
3321,91.8929
3322,92.2148
3323,94.1375
3324,114.774
3325,80.3002
3326,129.05
3327,156.29
3328,105.462
3329,157.178
3330,111.132
3331,117.812
3332,114.875
3333,108.302
3334,100.64
3335,103.56
3336,83.4768
3337,133.337
3338,145.556
3339,98.7694
3340,107.481
3341,80.1501
3342,96.1973
3343,121.419
3344,90.0685
3345,115.006
3346,116.77
3347,104.738
3348,125.885
3349,112.357
3350,92.097
3351,70.1528
3352,81.2032
3353,119.642
3354,94.6732
3355,121.672
3356,135.307
3357,91.464
3358,115.006
3359,98.75
3360,100.449
3361,94.4286
3362,97.7197
3363,91.2372
3364,92.4154
3365,79.3586
3366,104.41
3367,156.236
3368,87.2206
3369,135.615
3370,145.392
3371,106.103
3372,99.6896
3373,133.12
3374,142.756
3375,114.017
3376,94.3781
3377,133.969
3378,108.384
3379,144.731
3380,115.387
3381,122.548
3382,95.1435
3383,83.1135
3384,94.8147
3385,113.811
3386,92.4315
3387,94.811
3388,56.5
3389,110.261
3390,135.879
3391,109.856
3392,92.8198
3393,97.0663
3394,63.1849
3395,95.6535
3396,118.311
3397,90.0086
3398,87.8753
3399,95.4137
3400,96.7678
3401,100.7
3402,67.6603
3403,107.501
3404,82.0014
3405,100.038
3406,106.401
3407,107.146
3408,95.0674
3409,62.2344
3410,130.404
3411,109.835
3412,83.0805
3413,112.594
3414,121.074
3415,73.9178
3416,76.295
3417,115.462
3418,109.391
3419,112.699
3420,85.3873
3421,134.612
3422,120.079
3423,124.222
3424,95.1738
3425,125.52
3426,117.027
3427,89.0995
3428,104.17
3429,95.6948
3430,94.8187
3431,90.0606
3432,117.805
3433,142.873
3434,95.7349
3435,82.5275
3436,105.037
3437,88.6387
3438,79.5096
3439,134.129
3440,116.578
3441,125.669
3442,97.943
3443,106.749
3444,77.6036
3445,116.577
3446,101.931
3447,90.5229
3448,120.604
3449,103.473
3450,125.042
3451,113.532
3452,107.256
3453,96.4306
3454,80.7131
3455,104.781
3456,143.054
3457,120.404
3458,102.409
3459,101.333
3460,118.004
3461,108.347
3462,128.218
3463,143.847
3464,84.3775
3465,89.343
3466,87.5786
3467,107.133
3468,104.978
3469,92.4562
3470,104.624
3471,129.16
3472,93.1009
3473,125.647
3474,121.741
3475,107.136
3476,125.501
3477,79.423
3478,96.1279
3479,123.675
3480,70.0611
3481,96.5784
3482,99.131
3483,79.1633
3484,96.7895
3485,92.1259
3486,86.6399
3487,93.3941
3488,84.5245
3489,122.57
3490,77.7964
3491,98.6235
3492,84.0799
3493,106.986
3494,131.654
3495,94.2542
3496,107.366
3497,104.929
3498,66.6117
3499,101.698
3500,116.093
3501,122.199
3502,113.108
3503,96.1922
3504,94.0377
3505,115.443
3506,78.0737
3507,117.311
3508,92.8766
3509,101.394
3510,113.218
3511,157.945
3512,103.145
3513,94.383
3514,128.461
3515,87.2343
3516,116.822
3517,105.836
3518,107.05
3519,131.216
3520,128.62
3521,106.918
3522,123.243
3523,158.454
3524,91.4154
3525,108.671
3526,114.645
3527,103.211
3528,89.868
3529,99.8583
3530,116.011
3531,122.205
3532,121.489
3533,98.3453
3534,77.9486
3535,100.029
3536,118.229
3537,84.9752
3538,144.487
3539,90.0122
3540,142.033
3541,100.639
3542,122.889
3543,97.8781
3544,93.1363
3545,137.354
3546,123.412
3547,82.7882
3548,106.212
3549,73.2588
3550,103.187
3551,115.864
3552,90.7048
3553,110.232
3554,161.605
3555,134.398
3556,87.4168
3557,104.421
3558,148.481
3559,113.536
3560,77.0406
3561,129.768
3562,121.694
3563,67.5847
3564,101.039
3565,87.8631
3566,98.6611
3567,96.2139
3568,129.384
3569,102.818
3570,136.893
3571,85.6442
3572,95.7757
3573,91.5382
3574,105.162
3575,117.393
3576,78.6548
3577,94.5333
3578,123.079
3579,127.14
3580,86.945
3581,121.71
3582,86.0785
3583,98.1726
3584,145.706
3585,90.2378
3586,104.554
3587,87.0644
3588,103.771
3589,74.8567
3590,108.447
3591,125.132
3592,73.633
3593,82.6362
3594,100.002
3595,94.8963
3596,105.439
3597,86.7119
3598,97.2226
3599,126.455
3600,90.7364
3601,84.7737
3602,104.94
3603,100.135
3604,146.805
3605,104.154
3606,85.5433
3607,130.912
3608,111.277
3609,107.193
3610,147.944
3611,117.917
3612,94.2339
3613,119.291
3614,113.885
3615,103.174
3616,111.513
3617,81.3425
3618,106.219
3619,81.5492
3620,97.8637
3621,86.7426
3622,94.2756
3623,91.2234
3624,87.6885
3625,123.025
3626,119.503
3627,136.891
3628,131.383
3629,107.159
3630,101.118
3631,82.9409
3632,123.028
3633,100.915
3634,98.9313
3635,76.3914
3636,135.331
3637,79.9918
3638,107.362
3639,106.377
3640,84.4389
3641,172.918
3642,106.525
3643,81.8819
3644,127.175
3645,95.9451
3646,105.445
3647,104.534
3648,116.646
3649,68.9206
3650,122.099
3651,127.884
3652,97.0787
3653,110.026
3654,75.8346
3655,109.634
3656,131.749
3657,133.06
3658,115.333
3659,75.1105
3660,103.498
3661,83.9272
3662,129.621
3663,79.3036
3664,64.1954
3665,134.112
3666,82.8119
3667,119.855
3668,96.4875
3669,88.565
3670,82.6557
3671,139.712
3672,83.316
3673,80.6209
3674,97.7624
3675,140.804
3676,130.305
3677,97.8731
3678,112.579
3679,112.563
3680,109.754
3681,92.2214
3682,70.9363
3683,125.212
3684,98.1516
3685,114.988
3686,157.029
3687,98.2944
3688,96.1022
3689,103.773
3690,84.5811
3691,87.4365
3692,106.045
3693,99.0138
3694,149.787
3695,119.489
3696,97.0463
3697,77.2929
3698,141.824
3699,112.566
3700,88.598
3701,146.282
3702,96.7003
3703,84.8382
3704,128.104
3705,152.378
3706,123.915
3707,76.3836
3708,102.808
3709,134.855
3710,79.5349
3711,109.175
3712,111.079
3713,92.7558
3714,94.2996
3715,117.557
3716,77.6048
3717,81.511
3718,94.9566
3719,105.641
3720,124.264
3721,80.205
3722,91.1991
3723,130.119
3724,80.4148
3725,84.8224
3726,126.129
3727,96.7441
3728,103.937
3729,108.997
3730,129.642
3731,105.338
3732,106.266
3733,61.6033
3734,116.93
3735,116.376
3736,101.392
3737,116.943
3738,97.5387
3739,88.3582
3740,116.96
3741,96.704
3742,96.5855
3743,116.725
3744,102.652
3745,126.187
3746,85.0245
3747,109.615
3748,107.054
3749,139.177
3750,99.6518
3751,122.471
3752,93.6622
3753,66.6895
3754,85.8532
3755,113.569
3756,67.4503
3757,126.231
3758,77.8615
3759,81.2996
3760,102.988
3761,88.4548
3762,122.471
3763,92.5349
3764,91.484
3765,123.831
3766,104.23
3767,104.958
3768,96.4594
3769,78.4215
3770,125.156
3771,157.831
3772,90.5527
3773,76.4201
3774,92.9221
3775,107.819
3776,90.7581
3777,117.999
3778,145.822
3779,100.6
3780,88.6835
3781,110.362
3782,104.253
3783,97.3742
3784,78.9438
3785,114.059
3786,125.603
3787,101.18
3788,91.6767
3789,97.3422
3790,123.148
3791,118.433
3792,77.8987
3793,94.7146
3794,91.1388
3795,92.2992
3796,109.548
3797,99.2014
3798,111.413
3799,93.4602
3800,118.353
3801,135.67
3802,107.895
3803,65.5738
3804,90.481
3805,98.9236
3806,103.726
3807,141.244
3808,107.252
3809,86.0007
3810,92.6113
3811,150.214
3812,115.75
3813,97.0977
3814,85.5015
3815,163.199
3816,110.812
3817,75.6172
3818,113.014
3819,85.0763
3820,121.193
3821,118.159
3822,104.122
3823,140.36
3824,116.955
3825,114.004
3826,105.525
3827,87.2315
3828,88.0796
3829,107.64
3830,85.0217
3831,119.31
3832,136.033
3833,97.3806
3834,81.4894
3835,81.3784
3836,105.307
3837,96.5296
3838,103.786
3839,153.659
3840,100.29
3841,92.147
3842,132.56
3843,120.784
3844,99.2831
3845,105.13
3846,114.229
3847,97.061
3848,83.4018
3849,67.8561
3850,88.4368
3851,113.794
3852,111.639
3853,110.354
3854,102.634
3855,95.6368
3856,85.0103
3857,82.3062
3858,104.815
3859,92.6124
3860,99.8018
3861,122.548
3862,118.004
3863,105.539
3864,92.8902
3865,114.856
3866,109.737
3867,130.531
3868,123.242
3869,123.55
3870,84.5426
3871,76.7758
3872,148.984
3873,90.9101
3874,107.347
3875,124.02
3876,102.322
3877,91.5726
3878,116.463
3879,82.1982
3880,113.707
3881,113.963
3882,106.846
3883,130.583
3884,83.8355
3885,83.9015
3886,133.101
3887,93.2876
3888,75.0102
3889,106.454
3890,85.2586
3891,78.4446
3892,90.143
3893,131.555
3894,79.3819
3895,107.798
3896,83.1566
3897,78.0825
3898,96.6968
3899,108.775
3900,83.007
3901,90.4856
3902,96.0065
3903,126.969
3904,100.419
3905,79.9246
3906,119.578
3907,83.4453
3908,106.487
3909,162.094
3910,105.412
3911,131.49
3912,95.8247
3913,90.8836
3914,106.701
3915,100.413
3916,73.5134
3917,99.4097
3918,106.243
3919,105.831
3920,90.1414
